Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Postal Code,Market,Product ID,Category,Sub-Category,Brand,Product Name,Sales Channel,Store ID,Order Priority,Payment Mode,Quantity,Unit Price,Discount,COGS,Sales,Profit,Returned,Promo Applied
ORD-2019-003756,2020-01-09,2020-01-13,Same Day,CUST-6587,Amit Khan,Consumer,India,Hyderabad,Telangana,South,253415,APAC,BAK-MUF-5510,Bakery,Muffins,Modern,Modern Muffins,Online,SM122,High,NetBanking,4,62.13,0.0,139.76,248.52,108.76,0,0
ORD-2020-003757,2024-01-05,2024-01-07,Standard Class,CUST-2070,Sneha Khan,Home Office,India,Kolkata,West Bengal,East,403588,APAC,BAK-COO-7372,Bakery,Cookies,Britannia,Britannia Cookies,Online,SM121,High,UPI,5,58.58,0.0,211.5,292.9,81.4,0,0
ORD-2021-003758,2023-02-19,2023-02-22,First Class,CUST-5347,Amit Gupta,Corporate,India,Hyderabad,Telangana,South,641047,APAC,BEV-MIN-0731,Beverages,Mineral Water,Kinley,Kinley Mineral Water,Offline,SM113,Medium,NetBanking,4,130.5,0.0,340.04,522.0,181.96,0,0
ORD-2022-003759,2024-06-21,2024-06-23,First Class,CUST-4611,Priya Gupta,Home Office,India,Mumbai,Maharashtra,West,363331,APAC,SNA-POP-1639,Snacks,Popcorn,ACT II,ACT II Popcorn,Online,SM120,Low,Card,6,69.74,0.02,243.78,410.07,166.29,0,0
ORD-2023-003760,2019-09-21,2019-09-25,Second Class,CUST-2666,Ananya Mondal,Consumer,India,Surat,Gujarat,West,247650,APAC,DAI-GHE-5251,Dairy,Ghee,Gowardhan,Gowardhan Ghee,Online,SM120,Medium,COD,4,63.94,0.2,140.72,204.61,63.89,0,1
ORD-2024-003761,2021-06-26,2021-06-30,Second Class,CUST-6124,Isha Singh,Consumer,India,Jaipur,Rajasthan,North,628011,APAC,BEV-MIN-0540,Beverages,Mineral Water,Bisleri,Bisleri Mineral Water,Online,SM108,High,UPI,2,125.9,0.0,173.18,251.8,78.62,0,0
ORD-2019-003762,2021-01-15,2021-01-17,First Class,CUST-9692,Isha Gupta,Consumer,India,Jaipur,Rajasthan,North,500045,APAC,DAI-GHE-4381,Dairy,Ghee,Gowardhan,Gowardhan Ghee,Online,SM105,Low,Card,3,235.1,0.0,411.72,705.3,293.58,1,0
ORD-2020-003763,2020-10-07,2020-10-08,Same Day,CUST-6092,Rahul Patel,Corporate,India,Jaipur,Rajasthan,North,426227,APAC,HOU-CLE-2623,Household,Cleaner,Harpic,Harpic Cleaner,Offline,SM102,High,NetBanking,1,394.33,0.0,258.38,394.33,135.95,0,1
ORD-2021-003764,2021-10-10,2021-10-13,Second Class,CUST-8944,Isha Iyer,Home Office,India,Jaipur,Rajasthan,North,318385,APAC,PRO-ONI-9691,Produce,Onions,Shallots,Shallots Onions,Online,SM108,Medium,Card,2,101.99,0.0,148.2,203.98,55.78,0,1
ORD-2022-003765,2023-11-05,2023-11-06,Standard Class,CUST-4092,Sneha Sharma,Corporate,India,Bengaluru,Karnataka,South,413511,APAC,HOU-TOO-4113,Household,Toothpaste,Colgate,Colgate Toothpaste,Online,SM123,Low,Card,6,407.8,0.0,1760.4,2446.8,686.4,0,0
ORD-2023-003766,2022-12-11,2022-12-12,Same Day,CUST-5795,Karan Singh,Home Office,India,Jaipur,Rajasthan,North,360658,APAC,DAI-CRE-8463,Dairy,Cream,Millennium,Millennium Cream,Online,SM126,Medium,Wallet,4,188.43,0.0,492.68,753.72,261.04,0,1
ORD-2024-003767,2019-12-27,2019-12-31,First Class,CUST-1121,Sneha Reddy,Consumer,India,Hyderabad,Telangana,South,205220,APAC,BEV-COF-0830,Beverages,Coffee,Nescafe,Nescafe Coffee,Online,SM119,High,Card,1,127.45,0.01,85.85,126.18,40.33,0,0
ORD-2019-003768,2020-10-06,2020-10-07,Second Class,CUST-5134,Rohit Das,Home Office,India,Mumbai,Maharashtra,West,411921,APAC,SNA-BIS-6821,Snacks,Biscuits,Parle,Parle Biscuits,Online,SM125,Medium,Card,4,89.96,0.0,302.48,359.84,57.36,0,0
ORD-2020-003769,2023-08-03,2023-08-05,Second Class,CUST-9654,Rohit Mehta,Corporate,India,Hyderabad,Telangana,South,212206,APAC,PRO-APP-3756,Produce,Apples,Shimla,Shimla Apples,Online,SM110,High,Card,1,82.38,0.0,46.24,82.38,36.14,0,0
ORD-2021-003770,2022-10-23,2022-10-28,Same Day,CUST-2999,Karan Iyer,Home Office,India,Ahmedabad,Gujarat,West,344106,APAC,BEV-SOF-2352,Beverages,Soft Drink,Pepsi,Pepsi Soft Drink,Offline,SM117,Medium,UPI,3,149.15,0.0,377.88,447.45,69.57,0,0
ORD-2022-003771,2022-05-03,2022-05-05,First Class,CUST-4428,Rahul Singh,Consumer,India,Jaipur,Rajasthan,North,660789,APAC,HOU-TIS-2904,Household,Tissue,Premier,Premier Tissue,Online,SM124,High,NetBanking,4,149.57,0.0,398.04,598.28,200.24,0,0
ORD-2023-003772,2023-02-28,2023-03-01,Same Day,CUST-6776,Neha Mehta,Consumer,India,Bengaluru,Karnataka,South,449449,APAC,HOU-SHA-2622,Household,Shampoo,Clinic Plus,Clinic Plus Shampoo,Online,SM115,Medium,Card,2,389.0,0.0,529.04,778.0,248.96,0,0
ORD-2024-003773,2022-07-29,2022-07-31,Standard Class,CUST-5577,Rohit Sharma,Consumer,India,Jaipur,Rajasthan,North,451604,APAC,BEV-ENE-8264,Beverages,Energy Drink,Red Bull,Red Bull Energy Drink,Offline,SM103,High,COD,2,104.87,0.0,134.08,209.74,75.66,0,0
ORD-2019-003774,2021-07-19,2021-07-20,First Class,CUST-5246,Karan Gupta,Corporate,India,Chennai,Tamil Nadu,South,205559,APAC,SNA-POP-9474,Snacks,Popcorn,Gourmia,Gourmia Popcorn,Online,SM107,High,Card,4,125.84,0.0,332.76,503.36,170.6,0,1
ORD-2020-003775,2024-08-31,2024-09-01,First Class,CUST-4807,Sneha Mondal,Consumer,India,Delhi,Delhi,North,383294,APAC,DAI-MIL-6703,Dairy,Milk,Nandini,Nandini Milk,Offline,SM113,Low,NetBanking,3,121.47,0.0,230.19,364.41,134.22,0,0
ORD-2021-003776,2020-12-24,2020-12-28,First Class,CUST-5344,Priya Mondal,Corporate,India,Hyderabad,Telangana,South,595860,APAC,HOU-TOO-4765,Household,Toothpaste,Pepsodent,Pepsodent Toothpaste,Online,SM111,High,COD,5,87.53,0.0,316.4,437.65,121.25,1,0
ORD-2022-003777,2024-01-08,2024-01-10,Same Day,CUST-6908,Rahul Mehta,Consumer,India,Jaipur,Rajasthan,North,493434,APAC,HOU-TIS-7026,Household,Tissue,Kleenex,Kleenex Tissue,Online,SM104,Medium,Card,2,586.43,0.0,726.88,1172.86,445.98,0,0
ORD-2023-003778,2023-07-30,2023-08-01,Standard Class,CUST-7113,Vikram Mondal,Consumer,India,Delhi,Delhi,North,267456,APAC,SNA-NOO-7416,Snacks,Noodles,Top Ramen,Top Ramen Noodles,Offline,SM124,High,Card,3,125.95,0.03,292.44,366.51,74.07,1,0
ORD-2024-003779,2021-02-07,2021-02-09,Standard Class,CUST-4778,Ananya Patel,Home Office,India,Pune,Maharashtra,West,299543,APAC,DAI-CHE-3297,Dairy,Cheese,La Vache,La Vache Cheese,Offline,SM125,Medium,Wallet,1,82.95,0.0,46.7,82.95,36.25,0,0
ORD-2019-003780,2019-07-10,2019-07-12,Same Day,CUST-4554,Rahul Singh,Corporate,India,Mumbai,Maharashtra,West,179458,APAC,DAI-MIL-2814,Dairy,Milk,Nandini,Nandini Milk,Online,SM116,Low,UPI,1,164.6,0.0,125.99,164.6,38.61,0,0
ORD-2020-003781,2020-03-24,2020-03-26,Same Day,CUST-4733,Neha Khan,Home Office,India,Kolkata,West Bengal,East,214199,APAC,BAK-BUN-6447,Bakery,Buns,Local Bakery,Local Bakery Buns,Offline,SM109,Medium,Card,3,149.93,0.04,272.07,431.8,159.73,0,0
ORD-2021-003782,2019-11-23,2019-11-27,Second Class,CUST-5366,Isha Iyer,Corporate,India,Chennai,Tamil Nadu,South,403214,APAC,PRO-APP-9587,Produce,Apples,Shimla,Shimla Apples,Online,SM125,Medium,Wallet,5,113.19,0.0,342.75,565.95,223.2,0,0
ORD-2022-003783,2019-11-24,2019-11-27,Standard Class,CUST-3450,Vikram Khan,Corporate,India,Hyderabad,Telangana,South,543770,APAC,SNA-BIS-5320,Snacks,Biscuits,Parle,Parle Biscuits,Online,SM127,High,UPI,2,70.67,0.14,83.46,121.55,38.09,0,0
ORD-2023-003784,2021-03-21,2021-03-26,Same Day,CUST-2070,Isha Patel,Corporate,India,Jaipur,Rajasthan,North,542415,APAC,SNA-CHI-3417,Snacks,Chips,Lays,Lays Chips,Online,SM123,High,NetBanking,3,76.75,0.06,160.86,216.43,55.57,0,0
ORD-2024-003785,2019-08-24,2019-08-29,Standard Class,CUST-8971,Ananya Khan,Corporate,India,Bengaluru,Karnataka,South,135293,APAC,BAK-CAK-4891,Bakery,Cakes,Monginis,Monginis Cakes,Online,SM111,Medium,UPI,2,216.67,0.0,357.9,433.34,75.44,0,0
ORD-2019-003786,2024-12-26,2024-12-28,Second Class,CUST-8539,Vikram Khan,Home Office,India,Hyderabad,Telangana,South,396500,APAC,SNA-NAM-7131,Snacks,Namkeen,Haldiram,Haldiram Namkeen,Offline,SM125,High,Card,1,193.79,0.0,162.0,193.79,31.79,0,0
ORD-2020-003787,2020-04-06,2020-04-13,First Class,CUST-8764,Rohit Gupta,Corporate,India,Mumbai,Maharashtra,West,324490,APAC,BAK-BUN-3542,Bakery,Buns,Modern,Modern Buns,Offline,SM118,Low,Card,1,82.96,0.0,53.95,82.96,29.01,0,0
ORD-2021-003788,2019-03-20,2019-03-22,Same Day,CUST-9617,Ananya Gupta,Corporate,India,Pune,Maharashtra,West,340558,APAC,BEV-MIN-2327,Beverages,Mineral Water,Himalayan,Himalayan Mineral Water,Online,SM117,Low,COD,2,120.8,0.0,153.82,241.6,87.78,0,0
ORD-2022-003789,2024-10-28,2024-11-01,Standard Class,CUST-1032,Amit Reddy,Home Office,India,Mumbai,Maharashtra,West,418450,APAC,DAI-BUT-6749,Dairy,Butter,Mother Dairy,Mother Dairy Butter,Online,SM114,High,UPI,3,98.67,0.0,202.56,296.01,93.45,0,0
ORD-2023-003790,2022-09-18,2022-09-19,Same Day,CUST-3526,Isha Sharma,Home Office,India,Ahmedabad,Gujarat,West,681081,APAC,HOU-TOO-6357,Household,Toothpaste,Colgate,Colgate Toothpaste,Offline,SM107,Medium,UPI,2,300.29,0.0,482.8,600.58,117.78,0,1
ORD-2024-003791,2020-08-31,2020-09-01,Same Day,CUST-4779,Isha Iyer,Consumer,India,Bengaluru,Karnataka,South,514419,APAC,SNA-POP-7421,Snacks,Popcorn,Jiffy Pop,Jiffy Pop Popcorn,Offline,SM120,High,Card,3,116.31,0.0,201.66,348.93,147.27,0,0
ORD-2019-003792,2020-01-22,2020-01-25,Standard Class,CUST-2871,Sneha Mehta,Corporate,India,Ahmedabad,Gujarat,West,352678,APAC,PRO-APP-0149,Produce,Apples,Washington,Washington Apples,Online,SM111,High,COD,2,42.28,0.0,66.24,84.56,18.32,0,0
ORD-2020-003793,2023-05-22,2023-05-23,First Class,CUST-9147,Ananya Reddy,Home Office,India,Delhi,Delhi,North,636943,APAC,DAI-MIL-9786,Dairy,Milk,Aavin,Aavin Milk,Online,SM120,Low,Card,3,185.9,0.07,468.6,518.66,50.06,0,0
ORD-2021-003794,2022-01-09,2022-01-12,Second Class,CUST-1060,Rahul Mehta,Home Office,India,Pune,Maharashtra,West,137401,APAC,SNA-CHO-0658,Snacks,Chocolate,Lindt,Lindt Chocolate,Online,SM102,Medium,Card,1,159.11,0.0,108.25,159.11,50.86,0,1
ORD-2022-003795,2024-07-13,2024-07-16,Standard Class,CUST-8092,Vikram Iyer,Consumer,India,Bengaluru,Karnataka,South,302068,APAC,SNA-NOO-7750,Snacks,Noodles,Maggi,Maggi Noodles,Offline,SM122,Medium,Card,6,110.96,0.06,549.84,625.81,75.97,0,0
ORD-2023-003796,2023-05-03,2023-05-08,Standard Class,CUST-1414,Isha Reddy,Home Office,India,Ahmedabad,Gujarat,West,234159,APAC,DAI-GHE-3240,Dairy,Ghee,Anik,Anik Ghee,Offline,SM106,Medium,Card,3,161.69,0.0,375.33,485.07,109.74,0,0
ORD-2024-003797,2019-09-06,2019-09-09,Same Day,CUST-4435,Neha Reddy,Home Office,India,Surat,Gujarat,West,689712,APAC,SNA-CHO-2745,Snacks,Chocolate,Lindt,Lindt Chocolate,Online,SM111,Medium,Card,2,67.25,0.0,99.94,134.5,34.56,0,1
ORD-2019-003798,2020-06-20,2020-06-23,Standard Class,CUST-7363,Neha Khan,Corporate,India,Ahmedabad,Gujarat,West,542906,APAC,BEV-ENE-7100,Beverages,Energy Drink,Monster,Monster Energy Drink,Online,SM104,Medium,NetBanking,3,33.83,0.0,71.19,101.49,30.3,0,0
ORD-2020-003799,2019-04-11,2019-04-12,Second Class,CUST-2875,Amit Sharma,Consumer,India,Chennai,Tamil Nadu,South,193035,APAC,SNA-CHO-8031,Snacks,Chocolate,Cadbury,Cadbury Chocolate,Offline,SM122,Medium,COD,4,166.06,0.0,550.68,664.24,113.56,0,0
ORD-2021-003800,2021-04-25,2021-04-29,Standard Class,CUST-3142,Sneha Mehta,Consumer,India,Ahmedabad,Gujarat,West,284854,APAC,BEV-TEA-7047,Beverages,Tea,Brooke Bond,Brooke Bond Tea,Online,SM105,Low,Wallet,2,63.43,0.0,71.34,126.86,55.52,0,0
ORD-2022-003801,2020-07-06,2020-07-09,First Class,CUST-3422,Amit Khan,Corporate,India,Bengaluru,Karnataka,South,488584,APAC,HOU-TIS-3047,Household,Tissue,Premier,Premier Tissue,Online,SM110,Low,UPI,2,559.33,0.0,649.08,1118.66,469.58,0,1
ORD-2023-003802,2019-04-19,2019-04-21,Second Class,CUST-6395,Neha Patel,Home Office,India,Mumbai,Maharashtra,West,576245,APAC,SNA-NOO-5704,Snacks,Noodles,Top Ramen,Top Ramen Noodles,Offline,SM125,High,COD,1,120.56,0.0,79.15,120.56,41.41,0,0
ORD-2024-003803,2023-05-02,2023-05-09,Second Class,CUST-9376,Isha Gupta,Corporate,India,Surat,Gujarat,West,498748,APAC,BAK-COO-6679,Bakery,Cookies,Britannia,Britannia Cookies,Offline,SM100,High,Card,1,119.45,0.06,79.17,112.28,33.11,0,0
ORD-2019-003804,2019-12-21,2019-12-25,First Class,CUST-5905,Sneha Khan,Consumer,India,Mumbai,Maharashtra,West,644983,APAC,HOU-SOA-6642,Household,Soap,Lux,Lux Soap,Offline,SM109,Low,UPI,2,570.54,0.12,675.98,1004.15,328.17,0,0
ORD-2020-003805,2021-11-12,2021-11-13,Second Class,CUST-4654,Ananya Patel,Home Office,India,Jaipur,Rajasthan,North,172783,APAC,BEV-SOF-9044,Beverages,Soft Drink,Coke,Coke Soft Drink,Offline,SM118,Low,Card,4,151.49,0.0,459.6,605.96,146.36,0,0
ORD-2021-003806,2023-07-15,2023-07-16,Same Day,CUST-9433,Neha Mehta,Corporate,India,Ahmedabad,Gujarat,West,136929,APAC,BAK-CRO-6308,Bakery,Croissants,ITC,ITC Croissants,Online,SM113,Medium,COD,3,138.94,0.0,335.67,416.82,81.15,0,0
ORD-2022-003807,2021-05-07,2021-05-10,First Class,CUST-9307,Isha Mondal,Corporate,India,Ahmedabad,Gujarat,West,332579,APAC,HOU-CLE-5454,Household,Cleaner,Domex,Domex Cleaner,Offline,SM106,High,Card,1,70.76,0.17,52.19,58.73,6.54,0,0
ORD-2023-003808,2020-06-07,2020-06-08,Second Class,CUST-4801,Rohit Sharma,Consumer,India,Bengaluru,Karnataka,South,142011,APAC,BAK-COO-8088,Bakery,Cookies,Local Bakery,Local Bakery Cookies,Offline,SM107,Medium,UPI,1,294.64,0.0,216.01,294.64,78.63,0,0
ORD-2024-003809,2021-04-29,2021-05-01,First Class,CUST-1130,Karan Khan,Corporate,India,Hyderabad,Telangana,South,325214,APAC,HOU-TIS-4929,Household,Tissue,Bello,Bello Tissue,Online,SM123,High,Wallet,3,161.99,0.01,321.57,481.11,159.54,0,1
ORD-2019-003810,2024-08-18,2024-08-19,Second Class,CUST-5252,Rohit Gupta,Corporate,India,Mumbai,Maharashtra,West,659328,APAC,BAK-MUF-3113,Bakery,Muffins,Local Bakery,Local Bakery Muffins,Offline,SM111,Medium,UPI,2,176.16,0.0,218.58,352.32,133.74,0,0
ORD-2020-003811,2021-03-22,2021-03-23,Second Class,CUST-3768,Neha Patel,Home Office,India,Bengaluru,Karnataka,South,372471,APAC,SNA-CHO-7969,Snacks,Chocolate,Lindt,Lindt Chocolate,Offline,SM109,Medium,COD,1,97.13,0.0,71.81,97.13,25.32,0,1
ORD-2021-003812,2022-03-31,2022-04-03,Second Class,CUST-5140,Ananya Iyer,Corporate,India,Delhi,Delhi,North,229692,APAC,DAI-MIL-9379,Dairy,Milk,Aavin,Aavin Milk,Online,SM107,Low,COD,1,213.06,0.02,170.74,208.8,38.06,0,0
ORD-2022-003813,2024-06-29,2024-06-30,Same Day,CUST-3556,Ananya Singh,Corporate,India,Kolkata,West Bengal,East,394188,APAC,SNA-NAM-2029,Snacks,Namkeen,Balaji,Balaji Namkeen,Offline,SM129,Low,Card,3,86.0,0.0,141.93,258.0,116.07,0,0
ORD-2023-003814,2021-09-21,2021-09-23,Standard Class,CUST-1898,Rohit Reddy,Consumer,India,Ahmedabad,Gujarat,West,248232,APAC,DAI-CRE-1685,Dairy,Cream,Amul,Amul Cream,Offline,SM112,Medium,Card,1,29.57,0.07,20.36,27.5,7.14,0,0
ORD-2024-003815,2020-10-24,2020-10-29,First Class,CUST-4548,Rohit Iyer,Consumer,India,Mumbai,Maharashtra,West,126856,APAC,SNA-CHI-5275,Snacks,Chips,Balaji,Balaji Chips,Offline,SM128,High,COD,8,133.56,0.0,889.44,1068.48,179.04,0,0
ORD-2019-003816,2022-01-27,2022-01-30,Same Day,CUST-3390,Rohit Mondal,Corporate,India,Hyderabad,Telangana,South,459340,APAC,BEV-COF-1915,Beverages,Coffee,Starbucks,Starbucks Coffee,Online,SM110,Medium,COD,1,162.21,0.0,123.29,162.21,38.92,0,0
ORD-2020-003817,2019-11-04,2019-11-08,Same Day,CUST-7868,Neha Iyer,Consumer,India,Hyderabad,Telangana,South,210228,APAC,BAK-MUF-4849,Bakery,Muffins,Local Bakery,Local Bakery Muffins,Online,SM115,Low,Wallet,3,70.73,0.0,138.45,212.19,73.74,0,1
ORD-2021-003818,2021-08-16,2021-08-18,Standard Class,CUST-4474,Priya Iyer,Consumer,India,Pune,Maharashtra,West,225259,APAC,BEV-TEA-9777,Beverages,Tea,Tata,Tata Tea,Offline,SM128,High,NetBanking,6,141.9,0.0,529.68,851.4,321.72,0,1
ORD-2022-003819,2024-08-22,2024-08-25,Second Class,CUST-9788,Rohit Patel,Consumer,India,Ahmedabad,Gujarat,West,119000,APAC,PRO-APP-2137,Produce,Apples,Kinnaur,Kinnaur Apples,Offline,SM106,Medium,UPI,5,13.75,0.0,51.4,68.75,17.35,0,1
ORD-2023-003820,2020-05-13,2020-05-15,Standard Class,CUST-1705,Rohit Mondal,Corporate,India,Jaipur,Rajasthan,North,448793,APAC,SNA-NOO-4752,Snacks,Noodles,Top Ramen,Top Ramen Noodles,Offline,SM119,Low,Card,3,116.4,0.0,286.02,349.2,63.18,0,0
ORD-2024-003821,2021-06-17,2021-06-22,First Class,CUST-6012,Sneha Reddy,Home Office,India,Kolkata,West Bengal,East,685307,APAC,HOU-DET-9401,Household,Detergent,Ghadi,Ghadi Detergent,Offline,SM124,Critical,NetBanking,5,111.33,0.08,376.5,512.12,135.62,0,0
ORD-2019-003822,2022-07-01,2022-07-04,First Class,CUST-3393,Vikram Reddy,Home Office,India,Surat,Gujarat,West,146642,APAC,PRO-TOM-6482,Produce,Tomatoes,Local,Local Tomatoes,Offline,SM127,Medium,Card,4,72.0,0.0,186.52,288.0,101.48,0,0
ORD-2020-003823,2022-03-02,2022-03-04,First Class,CUST-9143,Ananya Gupta,Home Office,India,Chennai,Tamil Nadu,South,313419,APAC,BAK-CRO-3070,Bakery,Croissants,ITC,ITC Croissants,Online,SM116,Low,UPI,4,95.55,0.1,215.04,343.98,128.94,0,1
ORD-2021-003824,2019-07-29,2019-08-02,Same Day,CUST-1993,Neha Khan,Home Office,India,Jaipur,Rajasthan,North,627142,APAC,DAI-YOG-7618,Dairy,Yogurt,Mother Dairy,Mother Dairy Yogurt,Offline,SM107,Low,Card,6,127.41,0.0,505.74,764.46,258.72,0,0
ORD-2022-003825,2019-12-26,2019-12-28,Second Class,CUST-7123,Sneha Singh,Home Office,India,Jaipur,Rajasthan,North,256699,APAC,BAK-COO-3676,Bakery,Cookies,Unibic,Unibic Cookies,Online,SM114,Low,UPI,4,207.43,0.0,606.0,829.72,223.72,0,0
ORD-2023-003826,2020-02-29,2020-03-02,Same Day,CUST-5509,Rahul Khan,Home Office,India,Jaipur,Rajasthan,North,211907,APAC,PRO-APP-2832,Produce,Apples,Fuji,Fuji Apples,Online,SM100,Medium,Card,3,34.32,0.0,72.03,102.96,30.93,0,1
ORD-2024-003827,2021-03-21,2021-03-22,Second Class,CUST-5893,Vikram Patel,Corporate,India,Delhi,Delhi,North,129186,APAC,PRO-TOM-0253,Produce,Tomatoes,Roma,Roma Tomatoes,Offline,SM120,High,UPI,3,37.24,0.0,93.33,111.72,18.39,0,0
ORD-2019-003828,2021-02-01,2021-02-03,First Class,CUST-6486,Priya Das,Corporate,India,Jaipur,Rajasthan,North,522886,APAC,HOU-CLE-3793,Household,Cleaner,Domex,Domex Cleaner,Online,SM115,Low,COD,4,81.31,0.11,250.16,289.46,39.3,0,0
ORD-2020-003829,2020-10-12,2020-10-18,First Class,CUST-2680,Rahul Patel,Consumer,India,Ahmedabad,Gujarat,West,576576,APAC,PRO-APP-4971,Produce,Apples,Washington,Washington Apples,Online,SM121,Medium,Card,6,44.1,0.03,209.76,256.66,46.9,0,1
ORD-2021-003830,2022-01-27,2022-01-29,Second Class,CUST-1259,Karan Singh,Consumer,India,Hyderabad,Telangana,South,196947,APAC,PRO-TOM-1390,Produce,Tomatoes,Local,Local Tomatoes,Offline,SM108,Low,UPI,3,39.3,0.0,70.23,117.9,47.67,0,0
ORD-2022-003831,2022-03-12,2022-03-13,Second Class,CUST-4379,Rahul Sharma,Corporate,India,Pune,Maharashtra,West,405939,APAC,PRO-ONI-6272,Produce,Onions,Red,Red Onions,Online,SM112,Medium,Card,3,118.59,0.19,293.55,288.17,-5.38,0,0
ORD-2023-003832,2022-03-01,2022-03-06,First Class,CUST-5985,Vikram Patel,Home Office,India,Jaipur,Rajasthan,North,650190,APAC,BAK-BRE-0545,Bakery,Bread,Local Bakery,Local Bakery Bread,Offline,SM121,High,COD,2,254.5,0.0,334.32,509.0,174.68,0,1
ORD-2024-003833,2019-01-18,2019-01-19,Standard Class,CUST-7358,Karan Khan,Consumer,India,Bengaluru,Karnataka,South,460068,APAC,SNA-CHO-1461,Snacks,Chocolate,Nestle,Nestle Chocolate,Online,SM108,High,NetBanking,3,48.83,0.0,88.71,146.49,57.78,0,0
ORD-2019-003834,2019-03-24,2019-03-26,Same Day,CUST-9038,Sneha Khan,Home Office,India,Jaipur,Rajasthan,North,371227,APAC,BAK-MUF-5000,Bakery,Muffins,ITC,ITC Muffins,Offline,SM106,High,Card,3,187.92,0.09,345.36,513.02,167.66,0,0
ORD-2020-003835,2020-09-09,2020-09-12,Same Day,CUST-2178,Rohit Iyer,Consumer,India,Surat,Gujarat,West,412605,APAC,DAI-YOG-0088,Dairy,Yogurt,Epigamia,Epigamia Yogurt,Offline,SM107,Low,COD,4,247.34,0.0,772.0,989.36,217.36,0,0
ORD-2021-003836,2023-02-14,2023-02-16,Second Class,CUST-7264,Priya Iyer,Corporate,India,Surat,Gujarat,West,209372,APAC,PRO-LEA-5875,Produce,Leafy Greens,Methi,Methi Leafy Greens,Offline,SM100,Medium,COD,1,115.79,0.0,84.71,115.79,31.08,0,1
ORD-2022-003837,2023-05-11,2023-05-18,Second Class,CUST-2365,Isha Gupta,Home Office,India,Jaipur,Rajasthan,North,393286,APAC,BEV-COF-6422,Beverages,Coffee,Starbucks,Starbucks Coffee,Offline,SM129,High,COD,6,59.46,0.0,283.98,356.76,72.78,0,0
ORD-2023-003838,2023-05-22,2023-05-28,Second Class,CUST-7920,Priya Iyer,Consumer,India,Chennai,Tamil Nadu,South,167467,APAC,HOU-TOO-6148,Household,Toothpaste,Sensodyne,Sensodyne Toothpaste,Online,SM122,Low,COD,4,472.98,0.0,1184.96,1891.92,706.96,0,0
ORD-2024-003839,2023-01-26,2023-02-01,Second Class,CUST-2175,Sneha Reddy,Corporate,India,Mumbai,Maharashtra,West,614011,APAC,SNA-CHO-5849,Snacks,Chocolate,Cadbury,Cadbury Chocolate,Offline,SM128,Low,COD,2,143.76,0.0,177.8,287.52,109.72,0,0
ORD-2019-003840,2020-03-24,2020-03-25,Standard Class,CUST-3887,Karan Khan,Consumer,India,Chennai,Tamil Nadu,South,616130,APAC,SNA-POP-3039,Snacks,Popcorn,Jiffy Pop,Jiffy Pop Popcorn,Online,SM115,High,Card,2,176.34,0.05,230.36,335.05,104.69,0,0
ORD-2020-003841,2023-03-24,2023-03-25,First Class,CUST-3612,Karan Reddy,Corporate,India,Delhi,Delhi,North,690605,APAC,BEV-COF-6991,Beverages,Coffee,Bru,Bru Coffee,Online,SM124,Medium,Card,3,28.89,0.0,48.36,86.67,38.31,0,0
ORD-2021-003842,2022-10-28,2022-11-02,First Class,CUST-3908,Ananya Mondal,Home Office,India,Surat,Gujarat,West,531203,APAC,BAK-CAK-6670,Bakery,Cakes,Monginis,Monginis Cakes,Offline,SM102,High,UPI,1,208.2,0.0,159.11,208.2,49.09,0,0
ORD-2022-003843,2021-04-24,2021-04-28,Standard Class,CUST-9530,Priya Sharma,Consumer,India,Chennai,Tamil Nadu,South,506810,APAC,PRO-POT-8247,Produce,Potatoes,New Crop,New Crop Potatoes,Offline,SM104,Medium,UPI,1,105.72,0.0,66.34,105.72,39.38,0,0
ORD-2023-003844,2024-12-14,2024-12-17,First Class,CUST-3987,Amit Mondal,Home Office,India,Delhi,Delhi,North,385604,APAC,HOU-TIS-5193,Household,Tissue,Premier,Premier Tissue,Offline,SM106,High,Card,3,246.28,0.0,602.67,738.84,136.17,0,0
ORD-2024-003845,2019-11-04,2019-11-10,Same Day,CUST-3269,Amit Khan,Corporate,India,Jaipur,Rajasthan,North,361028,APAC,SNA-CHI-6887,Snacks,Chips,Lays,Lays Chips,Online,SM114,Medium,Card,4,118.34,0.14,291.84,407.09,115.25,0,0
ORD-2019-003846,2023-07-28,2023-07-31,Second Class,CUST-4304,Neha Das,Consumer,India,Mumbai,Maharashtra,West,346831,APAC,SNA-NAM-6343,Snacks,Namkeen,Balaji,Balaji Namkeen,Online,SM106,Medium,UPI,4,147.74,0.0,382.64,590.96,208.32,0,1
ORD-2020-003847,2021-08-15,2021-08-22,Standard Class,CUST-3260,Karan Sharma,Home Office,India,Bengaluru,Karnataka,South,466036,APAC,SNA-BIS-9881,Snacks,Biscuits,Sunfeast,Sunfeast Biscuits,Offline,SM125,Medium,COD,7,103.74,0.0,434.49,726.18,291.69,0,0
ORD-2021-003848,2023-09-11,2023-09-14,Standard Class,CUST-9413,Amit Reddy,Home Office,India,Kolkata,West Bengal,East,441056,APAC,HOU-TOO-0208,Household,Toothpaste,Oral-B,Oral-B Toothpaste,Offline,SM112,High,UPI,1,369.8,0.0,268.83,369.8,100.97,0,0
